ADM1_NAME,ADM2_NAME,s2_ha,s1_ha,fused_ha,population,pop_affected
Adamawa,Song,273.25478670381443,3452.075008507966,3668.5275514617856,247303.40401425152,4091.086979469335
Adamawa,Lamurde,5025.649393987389,9143.423810227756,11589.097896374025,141057.36164168056,13055.769515938739
Adamawa,Demsa,7871.753223527481,14768.839682504911,16783.462021271815,226704.7272371991,16521.55267925461
Adamawa,Numan,3390.5785437078757,6364.060277532202,7519.668088409928,115764.16470330417,10321.690399877642
Adamawa,Gombi,1280.7355709493745,3286.1370629017374,3546.5558215973524,187395.79271736165,11264.999309661987
Adamawa,Yola North,2374.826922127375,2569.1087347277135,3146.3280959467115,252087.69405114983,45315.59073943765
Adamawa,Yola South,93.19985090916053,416.75438151884197,449.0249143887868,247901.16620100423,2034.8442930855
Adamawa,Ganye,177.6220548268995,2033.5608049054076,2180.717957486213,215068.59975427343,3170.6880559727106
Adamawa,Teungo,117.07824059589464,1702.4982120255056,1798.463063518306,64260.98051654534,406.9776763008506
Adamawa,Madagali,0.0,364.04563498238355,364.04563498238355,184122.3359346865,1629.9723106781641
Adamawa,Michika,21.481331445312502,1038.4102916325826,1057.9388036443013,205562.9955655412,2173.6286504419413
Adamawa,Hong,114.44642294921877,840.2397943604474,928.278449731541,214747.37791021215,1044.2140924049068
Adamawa,Girie,1.955501171875,800.0646156085314,802.0201167804065,164300.28211392896,1450.9363030549357
Adamawa,Shelleng,37.116127358302705,1134.6930947376684,1165.578062807138,187714.19963919368,1801.1725852696336
Adamawa,Maiha,33.763957016314336,277.7910771208639,310.3337133321844,126982.11374490541,1397.6781735684358
Adamawa,Guyuk,340.7058707525271,3248.606527771914,3447.868018457042,223364.5027862407,13421.681697764585
Adamawa,Fufore,3967.910280811139,6529.7409677749565,8035.910788060248,265400.92317704635,10535.973801702501
Adamawa,Mayo-Belwa,203.27336806640625,1394.8228819588726,1578.4555747323116,193721.45399887304,1276.114087290039
Adamawa,Jada,197.6949351608456,749.4316505920646,926.4982796005665,207775.89469265487,1163.7332723816528
Akwa Ibom,Ibiono Ibom,95.56816846430763,249.44032945389108,336.105188640855,254261.75473069138,3373.3023861052943
Akwa Ibom,Obot Akara,10.882659765625,2.9676431640625,13.8503029296875,198395.70241813475,108.72934937477112
Akwa Ibom,Itu,268.68059948529407,141.21015538181683,387.1374526210169,173167.3607179645,3347.171548487159
Akwa Ibom,Ikot Ekpene,77.16908056640624,6.925626171875,83.10530361328124,191059.1387562948,1802.8827905654907
Akwa Ibom,Uyo,295.41981637791037,3.95840615234375,299.3782225302541,413423.6939991243,7878.923791519801
Akwa Ibom,Ika,13.8550921875,0.0,13.8550921875,98164.79976461819,146.6797800064087
Akwa Ibom,Etim Ekpo,14.84492421875,1.97922373046875,16.824147949218748,142638.4420022422,112.18082022666931
Akwa Ibom,Ibesikpo Asutan,91.83121927964156,0.98979814453125,92.82101742417281,184901.561453177,1061.8168405121448
Akwa Ibom,Nsit Atai,2.96961259765625,0.0,2.96961259765625,98972.04394115189,38.505656242370605
Akwa Ibom,Udung Uko,0.0,0.989977734375,0.989977734375,67864.57552324649,17.281322479248047
Akwa Ibom,Ikot Abasi,246.93074665709287,147.5375791348805,380.978128130362,177507.3117450998,1966.0717404253342
Akwa Ibom,Esit Eket,2.9705868164062497,0.99019033203125,3.9607771484375,85463.3889005862,43.47209596633911
Akwa Ibom,Ibeno,76.91754528339462,110.44003676738666,182.2275690663298,94594.83424795797,1695.681424369999
Akwa Ibom,Eastern Obolo,318.21983973383766,905.9162306939386,1163.2799331686658,81024.26236030168,7221.018073045505
Akwa Ibom,Oron,5.9393180664062495,4.933916622625612,10.873234689031863,100749.82665055126,153.06552032021915
Akwa Ibom,Ini,131.5387058593749,22.74444306640625,154.28314892578115,133833.90913934007,360.98104667663574
Akwa Ibom,Ikono,50.45788554687499,0.0,50.45788554687499,177974.72365664132,569.0848245620728
Akwa Ibom,Essien Udim,20.779009375,7.915389160156249,28.69439853515625,260891.62683663127,332.3332688808441
Akwa Ibom,Uruan,69.92725257927393,40.738806498161765,110.66605907743568,158580.28429158474,959.2936761566237
Akwa Ibom,Abak,70.94446696461397,8.906970996093749,78.86174645680147,187982.4550932033,1967.9452336479635
Akwa Ibom,Ukanafun,33.32806578201593,13.866536717984067,45.21480396484375,169180.75936592044,247.73181766809205
Akwa Ibom,Nsit Ibom,42.43566046530331,0.98974892578125,43.42540939108456,145758.8220543833,781.6647577697155
Akwa Ibom,Oruk Anam,61.94269691406251,20.859942701056987,82.80263961511952,231674.33704018447,503.8791905066546
Akwa Ibom,Etinan,101.58271918658087,0.9900015625,102.57272074908089,227862.8416087824,1518.8563277805554
Akwa Ibom,Okobo,127.97713019186578,3.3071614514399506,131.28429164330575,138505.80578459296,1568.7205551240959
Akwa Ibom,Mkpat Enin,133.89124216758577,24.979013319546567,158.8702554871323,238992.69666032717,1474.7277506155126
Akwa Ibom,Nsit Ubium,50.625843951057,3.4166355947457108,54.0424795458027,171496.2736017694,463.90483211068545
Akwa Ibom,Urue Offong /Oruko,0.0,0.0,0.0,95115.94856544377,0.0
Akwa Ibom,Mbo,46.094280020680166,18.98723587354473,64.840780379519,94249.85727943477,410.4357126189213
Akwa Ibom,Eket,192.93941102366716,76.78636059666054,266.75524935470264,234007.5178409407,5015.344304039899
Akwa Ibom,Onna,446.14055472694616,10.89206201171875,456.04242640663387,166174.35162753376,6789.998597788343
Anambra,Ayamelum,10225.907371129648,7628.809010053218,12416.302490688,197869.6530964477,30582.7592979112
Anambra,Anambra East,7647.782335972022,8167.658025027178,10408.582795887047,191427.84022948123,34343.10488220128
Anambra,Oyi,28.422264281556373,0.98766357421875,29.409927855775123,211580.62213882984,711.8688394808303
Anambra,Dunukofia,4.937801953125,0.0,4.937801953125,120483.55430979354,172.28121948242188
Anambra,Njikoka,26.92434583716299,0.06198002450980392,26.92434583716299,186119.3379954639,653.0396026218639
